Generation	Size	Frequency	Count
320.084656	2761	0.069419	1
320.084656	34702	0.872501	1
320.084656	724	0.018203	1
320.084656	243	0.006110	1
320.084656	307	0.007719	1
320.084656	515	0.012948	1
320.084656	512	0.012873	1
320.401550	1	0.000025	2
320.401550	2	0.000050	1
320.401550	3	0.000075	0
320.401550	4	0.000100	0
320.401550	5	0.000125	0
320.401550	6	0.000150	1
320.401550	7	0.000175	0
320.401550	8	0.000200	0
320.401550	9	0.000225	0
320.401550	10	0.000250	0
320.401550	2754	0.068850	1
320.401550	34949	0.873725	1
320.401550	717	0.017925	1
320.401550	232	0.005800	1
320.401550	315	0.007875	1
320.401550	515	0.012875	1
320.401550	508	0.012700	1
328.163757	1	0.000022	0
328.163757	2	0.000044	0
328.163757	3	0.000067	0
328.163757	4	0.000089	0
328.163757	5	0.000111	0
328.163757	6	0.000133	0
328.163757	7	0.000156	0
328.163757	8	0.000178	0
328.163757	9	0.000200	0
328.163757	10	0.000222	0
328.163757	1882	0.041822	1
328.163757	40552	0.901156	1
328.163757	563	0.012511	1
328.163757	49	0.001089	1
328.163757	442	0.009822	1
328.163757	547	0.012156	1
328.163757	965	0.021444	1
330.084717	1	0.000022	1
330.084717	2	0.000043	0
330.084717	3	0.000065	0
330.084717	4	0.000087	1
330.084717	5	0.000108	0
330.084717	6	0.000130	0
330.084717	7	0.000152	0
330.084717	8	0.000173	0
330.084717	9	0.000195	0
330.084717	10	0.000217	0
330.084717	1575	0.034135	1
330.084717	41953	0.909254	1
330.084717	521	0.011292	1
330.084717	27	0.000585	1
330.084717	456	0.009883	1
330.084717	573	0.012419	1
330.084717	1030	0.022323	1
336.394592	1	0.000020	1
336.394592	2	0.000040	1
336.394592	3	0.000060	1
336.394592	4	0.000080	0
336.394592	5	0.000100	0
336.394592	6	0.000120	0
336.394592	7	0.000140	1
336.394592	8	0.000160	0
336.394592	9	0.000180	0
336.394592	10	0.000200	0
336.394592	1100	0.022000	1
336.394592	45758	0.915160	1
336.394592	414	0.008280	1
336.394592	417	0.008340	1
336.394592	670	0.013400	1
336.394592	1628	0.032560	1
340.084808	1	0.000019	0
340.084808	2	0.000038	1
340.084808	3	0.000058	1
340.084808	4	0.000077	0
340.084808	5	0.000096	1
340.084808	6	0.000115	1
340.084808	7	0.000134	0
340.084808	8	0.000154	0
340.084808	9	0.000173	0
340.084808	10	0.000192	0
340.084808	988	0.018960	1
340.084808	47108	0.904028	1
340.084808	163	0.003128	1
340.084808	500	0.009595	1
340.084808	778	0.014930	1
340.084808	2556	0.049051	1
345.094574	1	0.000018	2
345.094574	2	0.000036	1
345.094574	3	0.000055	0
345.094574	4	0.000073	0
345.094574	5	0.000091	0
345.094574	6	0.000109	0
345.094574	7	0.000127	0
345.094574	8	0.000145	1
345.094574	9	0.000164	0
345.094574	10	0.000182	0
345.094574	814	0.014800	1
345.094574	48695	0.885364	1
345.094574	19	0.000345	1
345.094574	655	0.011909	1
345.094574	954	0.017345	1
345.094574	3822	0.069491	1
345.094574	14	0.000255	1
345.094574	15	0.000273	1
350.084961	1	0.000017	0
350.084961	2	0.000034	0
350.084961	3	0.000050	0
350.084961	4	0.000067	1
350.084961	5	0.000084	0
350.084961	6	0.000101	0
350.084961	7	0.000117	1
350.084961	8	0.000134	0
350.084961	9	0.000151	0
350.084961	10	0.000168	0
350.084961	583	0.009783	1
350.084961	50938	0.854793	1
350.084961	846	0.014197	1
350.084961	1292	0.021681	1
350.084961	5831	0.097850	1
350.084961	17	0.000285	1
350.084961	73	0.001225	1
350.458862	1	0.000017	0
350.458862	2	0.000033	0
350.458862	3	0.000050	1
350.458862	4	0.000067	0
350.458862	5	0.000083	0
350.458862	6	0.000100	1
350.458862	7	0.000117	0
350.458862	8	0.000133	0
350.458862	9	0.000150	0
350.458862	10	0.000167	0
350.458862	585	0.009750	1
350.458862	51202	0.853367	1
350.458862	849	0.014150	1
350.458862	1331	0.022183	1
350.458862	5940	0.099000	1
350.458862	12	0.000200	1
350.458862	72	0.001200	1
355.391998	1	0.000015	2
355.391998	2	0.000031	0
355.391998	3	0.000046	0
355.391998	4	0.000062	3
355.391998	5	0.000077	0
355.391998	6	0.000092	0
355.391998	7	0.000108	1
355.391998	8	0.000123	0
355.391998	9	0.000138	1
355.391998	10	0.000154	0
355.391998	487	0.007492	1
355.391998	53912	0.829415	1
355.391998	889	0.013677	1
355.391998	1678	0.025815	1
355.391998	7896	0.121477	1
355.391998	13	0.000200	1
355.391998	95	0.001462	1
360.085052	1	0.000014	1
360.085052	2	0.000029	1
360.085052	3	0.000043	0
360.085052	4	0.000058	0
360.085052	5	0.000072	1
360.085052	6	0.000087	0
360.085052	7	0.000101	0
360.085052	8	0.000116	1
360.085052	9	0.000130	0
360.085052	10	0.000145	0
360.085052	421	0.006085	1
360.085052	55202	0.797924	1
360.085052	952	0.013761	1
360.085052	2303	0.033289	1
360.085052	9928	0.143506	1
360.085052	36	0.000520	1
360.085052	21	0.000304	1
360.085052	303	0.004380	1
361.028687	1	0.000014	2
361.028687	2	0.000029	0
361.028687	3	0.000043	0
361.028687	4	0.000057	0
361.028687	5	0.000071	0
361.028687	6	0.000086	0
361.028687	7	0.000100	1
361.028687	8	0.000114	0
361.028687	9	0.000129	1
361.028687	10	0.000143	0
361.028687	417	0.005957	1
361.028687	55597	0.794243	1
361.028687	964	0.013771	1
361.028687	2417	0.034529	1
361.028687	10199	0.145700	1
361.028687	40	0.000571	1
361.028687	13	0.000186	1
361.028687	335	0.004786	1
366.401062	1	0.000013	1
366.401062	2	0.000027	0
366.401062	3	0.000040	0
366.401062	4	0.000053	1
366.401062	5	0.000067	1
366.401062	6	0.000080	1
366.401062	7	0.000093	0
366.401062	8	0.000107	0
366.401062	9	0.000120	0
366.401062	10	0.000133	0
366.401062	210	0.002800	1
366.401062	57757	0.770093	1
366.401062	1051	0.014013	1
366.401062	3065	0.040867	1
366.401062	12414	0.165520	1
366.401062	13	0.000173	2
366.401062	29	0.000387	1
366.401062	432	0.005760	1
370.022247	1	0.000012	2
370.022247	2	0.000025	2
370.022247	3	0.000038	1
370.022247	4	0.000050	2
370.022247	5	0.000063	0
370.022247	6	0.000075	0
370.022247	7	0.000087	0
370.022247	8	0.000100	0
370.022247	9	0.000112	0
370.022247	10	0.000125	1
370.022247	141	0.001763	1
370.022247	59146	0.739325	1
370.022247	1086	0.013575	1
370.022247	3524	0.044050	1
370.022247	15437	0.192962	1
370.022247	21	0.000262	1
370.022247	73	0.000913	1
370.022247	509	0.006363	1
370.022247	36	0.000450	1
370.085083	1	0.000012	3
370.085083	2	0.000025	0
370.085083	3	0.000037	1
370.085083	4	0.000050	3
370.085083	5	0.000062	0
370.085083	6	0.000075	0
370.085083	7	0.000087	0
370.085083	8	0.000100	0
370.085083	9	0.000112	0
370.085083	10	0.000125	0
370.085083	144	0.001798	1
370.085083	59168	0.738981	1
370.085083	1095	0.013676	1
370.085083	3529	0.044076	1
370.085083	15466	0.193163	1
370.085083	21	0.000262	1
370.085083	68	0.000849	1
370.085083	510	0.006370	1
370.085083	12	0.000150	1
370.085083	36	0.000450	1
373.795746	1	0.000012	0
373.795746	2	0.000024	0
373.795746	3	0.000035	0
373.795746	4	0.000047	1
373.795746	5	0.000059	0
373.795746	6	0.000071	2
373.795746	7	0.000082	1
373.795746	8	0.000094	0
373.795746	9	0.000106	0
373.795746	10	0.000118	0
373.795746	203	0.002388	1
373.795746	60648	0.713506	1
373.795746	1132	0.013318	1
373.795746	3896	0.045835	1
373.795746	18252	0.214729	1
373.795746	32	0.000376	1
373.795746	127	0.001494	1
373.795746	633	0.007447	1
373.795746	18	0.000212	1
373.795746	36	0.000424	1
378.319885	1	0.000011	4
378.319885	2	0.000022	1
378.319885	3	0.000033	0
378.319885	4	0.000044	0
378.319885	5	0.000056	1
378.319885	6	0.000067	0
378.319885	7	0.000078	0
378.319885	8	0.000089	1
378.319885	9	0.000100	1
378.319885	10	0.000111	0
378.319885	165	0.001833	1
378.319885	61341	0.681567	1
378.319885	1156	0.012844	1
378.319885	4406	0.048956	1
378.319885	21811	0.242344	1
378.319885	24	0.000267	1
378.319885	179	0.001989	1
378.319885	783	0.008700	1
378.319885	14	0.000156	1
378.319885	32	0.000356	1
378.319885	61	0.000678	1
380.085144	1	0.000011	2
380.085144	2	0.000022	0
380.085144	3	0.000032	0
380.085144	4	0.000043	1
380.085144	5	0.000054	0
380.085144	6	0.000065	0
380.085144	7	0.000076	1
380.085144	8	0.000087	0
380.085144	9	0.000097	1
380.085144	10	0.000108	0
380.085144	193	0.002088	1
380.085144	61545	0.665877	1
380.085144	1183	0.012799	1
380.085144	4610	0.049877	1
380.085144	23596	0.255293	1
380.085144	34	0.000368	1
380.085144	189	0.002045	1
380.085144	853	0.009229	1
380.085144	27	0.000292	1
380.085144	19	0.000206	1
380.085144	136	0.001471	1
380.085144	20	0.000216	1
381.893860	1	0.000011	2
381.893860	2	0.000021	1
381.893860	3	0.000032	2
381.893860	4	0.000042	0
381.893860	5	0.000053	2
381.893860	6	0.000063	0
381.893860	7	0.000074	0
381.893860	8	0.000084	0
381.893860	9	0.000095	0
381.893860	10	0.000105	0
381.893860	223	0.002347	1
381.893860	61584	0.648253	1
381.893860	1231	0.012958	1
381.893860	4840	0.050947	1
381.893860	25544	0.268884	1
381.893860	19	0.000200	1
381.893860	251	0.002642	1
381.893860	986	0.010379	1
381.893860	39	0.000411	1
381.893860	26	0.000274	1
381.893860	203	0.002137	1
381.893860	17	0.000179	2
385.673553	1	0.000010	2
385.673553	2	0.000020	0
385.673553	3	0.000030	3
385.673553	4	0.000040	0
385.673553	5	0.000050	1
385.673553	6	0.000060	2
385.673553	7	0.000070	0
385.673553	8	0.000080	1
385.673553	9	0.000090	0
385.673553	10	0.000100	0
385.673553	252	0.002520	1
385.673553	61868	0.618680	1
385.673553	1312	0.013120	1
385.673553	5212	0.052120	1
385.673553	29251	0.292510	1
385.673553	34	0.000340	1
385.673553	353	0.003530	1
385.673553	1233	0.012330	1
385.673553	37	0.000370	1
385.673553	277	0.002770	1
385.673553	31	0.000310	1
385.673553	25	0.000250	1
385.673553	79	0.000790	1
389.561340	1	0.000010	2
389.561340	2	0.000019	2
389.561340	3	0.000029	0
389.561340	4	0.000038	2
389.561340	5	0.000048	0
389.561340	6	0.000057	0
389.561340	7	0.000067	0
389.561340	8	0.000076	0
389.561340	9	0.000086	0
389.561340	10	0.000095	0
389.561340	181	0.001724	1
389.561340	62412	0.594400	1
389.561340	1352	0.012876	1
389.561340	5701	0.054295	1
389.561340	32877	0.313114	1
389.561340	387	0.003686	1
389.561340	1365	0.013000	1
389.561340	32	0.000305	1
389.561340	51	0.000486	1
389.561340	316	0.003010	1
389.561340	80	0.000762	1
389.561340	11	0.000105	1
389.561340	202	0.001924	1
389.561340	19	0.000181	1
390.085175	1	0.000009	3
390.085175	2	0.000019	1
390.085175	3	0.000028	0
390.085175	4	0.000038	0
390.085175	5	0.000047	0
390.085175	6	0.000057	0
390.085175	7	0.000066	1
390.085175	8	0.000076	0
390.085175	9	0.000085	0
390.085175	10	0.000095	0
390.085175	170	0.001608	1
390.085175	62613	0.592119	1
390.085175	1339	0.012663	1
390.085175	5737	0.054254	1
390.085175	33340	0.315290	1
390.085175	390	0.003688	1
390.085175	1380	0.013050	1
390.085175	37	0.000350	1
390.085175	57	0.000539	1
390.085175	331	0.003130	1
390.085175	111	0.001050	1
390.085175	12	0.000113	1
390.085175	193	0.001825	1
390.085175	22	0.000208	1
392.944489	1	0.000009	0
392.944489	2	0.000018	1
392.944489	3	0.000027	3
392.944489	4	0.000036	1
392.944489	5	0.000045	1
392.944489	6	0.000055	0
392.944489	7	0.000064	0
392.944489	8	0.000073	0
392.944489	9	0.000082	1
392.944489	10	0.000091	0
392.944489	102	0.000927	1
392.944489	62588	0.568982	1
392.944489	1425	0.012955	1
392.944489	6166	0.056055	1
392.944489	36702	0.333655	1
392.944489	428	0.003891	1
392.944489	1557	0.014155	1
392.944489	87	0.000791	1
392.944489	31	0.000282	1
392.944489	340	0.003091	1
392.944489	202	0.001836	1
392.944489	326	0.002964	1
392.944489	17	0.000155	1
395.985474	1	0.000009	4
395.985474	2	0.000017	1
395.985474	3	0.000026	0
395.985474	4	0.000035	1
395.985474	5	0.000043	1
395.985474	6	0.000052	1
395.985474	7	0.000061	0
395.985474	8	0.000070	0
